Product StockKeepingUnit,Price (01s68000002d6IvAAI) EUR,Price (01s68000002d6IvAAI) RON,IsActive
5200887211,,398.47,true
5200887212,,353.06,true
5200887213,,312.89,true
5200887214,,302.58,true
5200887215,,294.61,true
5200887216,,289.34,true
5200887217,,398.47,true
5200887218,,353.06,true
5200887219,,312.89,true
5200887220,,302.58,true
5200887221,,294.61,true
5200887222,,398.47,true
5200887223,,353.06,true
5200887224,,312.89,true
5200887225,,302.58,true
5200887226,,294.61,true
5200887227,,398.47,true
5200887228,,353.06,true
5200887229,,312.89,true
5200887230,,302.58,true
5200887231,,294.61,true
5200887232,,398.47,true
5200887233,,353.06,true
5200887234,,312.89,true
5200887235,,302.58,true
5200887236,,294.61,true
5200887237,,398.47,true
5200887238,,353.06,true
5200887239,,312.89,true
5200887240,,302.58,true
5200887241,,294.61,true
5200887242,,353.06,true
5200887243,,312.89,true
5200887244,,302.58,true
5200887245,,294.61,true
5200887246,,398.47,true
5200887247,,353.06,true
5200887248,,312.89,true
5200887249,,302.58,true
5200887250,,294.61,true
5200887251,,398.47,true
5200887252,,353.06,true
5200887253,,312.89,true
5200887254,,302.58,true
5200887255,,294.61,true
5200887256,,398.47,true
5200887257,,353.06,true
5200887258,,312.89,true
5200887259,,302.58,true
5200887260,,294.61,true
5200887261,,398.47,true
5200887262,,353.06,true
5200887263,,312.89,true
5200887264,,302.58,true
5200887265,,294.61,true
5200887266,,289.34,true
5200887267,,398.47,true
5200887268,,353.06,true
5200887269,,312.89,true
5200887270,,302.58,true
5200887271,,294.61,true
5200887272,,398.47,true
5200887273,,353.06,true
5200887274,,312.89,true
5200887275,,302.58,true
5200887276,,294.61,true
5200887277,,398.47,true
5200887278,,353.06,true
5200887279,,312.89,true
5200887280,,302.58,true
5200887281,,294.61,true
5200887282,,398.47,true
5200887283,,353.06,true
5200887284,,312.89,true
5200887285,,302.58,true
5200887286,,294.61,true
5200887287,,398.47,true
5200887288,,353.06,true
5200887289,,312.89,true
5200887290,,302.58,true
5200887291,,294.61,true
5200887292,,398.47,true
5200887293,,353.06,true
5200887294,,312.89,true
5200887295,,302.58,true
5200887296,,294.61,true
5200887297,,398.47,true
5200887298,,353.06,true
5200887299,,312.89,true
5200887300,,302.58,true
5200887301,,294.61,true
5200887302,,398.47,true
5200887303,,353.06,true
5200887304,,312.89,true
5200887305,,302.58,true
5200887306,,294.61,true
5200887307,,289.34,true
5200887308,,398.47,true
5200887309,,353.06,true
5200887310,,312.89,true
5200887311,,302.58,true
5200887312,,294.61,true
5200887313,,398.47,true
5200887314,,353.06,true
5200887315,,312.89,true
5200887316,,302.58,true
5200887317,,294.61,true
5200887318,,398.47,true
5200887319,,353.06,true
5200887320,,312.89,true
5200887321,,302.58,true
5200887322,,294.61,true
5200887323,,398.47,true
5200887324,,353.06,true
5200887325,,312.89,true
5200887326,,302.58,true
5200887327,,294.61,true
5200887328,,398.47,true
5200887329,,353.06,true
5200887330,,312.89,true
5200887331,,302.58,true
5200887332,,294.61,true
5200887333,,398.47,true
5200887334,,353.06,true
5200887335,,312.89,true
5200887336,,302.58,true
5200887337,,294.61,true
5200887338,,398.47,true
5200887339,,353.06,true
5200887340,,312.89,true
5200887341,,302.58,true
5200887342,,294.61,true
5200887343,,398.47,true
5200887344,,353.06,true
5200887345,,312.89,true
5200887346,,302.58,true
5200887347,,294.61,true
5200887348,,398.47,true
5200887349,,353.06,true
5200887350,,312.89,true
5200887351,,302.58,true
5200887352,,294.61,true
5200887353,,398.47,true
5200887354,,353.06,true
5200887355,,312.89,true
5200887356,,302.58,true
5200887357,,294.61,true
5200887358,,398.47,true
5200887359,,353.06,true
5200887360,,312.89,true
5200887361,,302.58,true
5200887362,,294.61,true
5200887363,,398.47,true
5200887364,,353.06,true
5200887365,,312.89,true
5200887366,,302.58,true
5200887367,,294.61,true
5200887368,,289.34,true
5200887369,,398.47,true
5200887370,,353.06,true
5200887371,,312.89,true
5200887372,,302.58,true
5200887373,,294.61,true
5200887374,,398.47,true
5200887375,,353.06,true
5200887376,,312.89,true
5200887377,,302.58,true
5200887378,,294.61,true
5200887379,,398.47,true
5200887380,,353.06,true
5200887381,,312.89,true
5200887382,,302.58,true
5200887383,,294.61,true
5200887384,,398.47,true
5200887385,,353.06,true
5200887386,,312.89,true
5200887387,,302.58,true
5200887388,,294.61,true
5200887389,,398.47,true
5200887390,,353.06,true
5200887391,,312.89,true
5200887392,,302.58,true
5200887393,,294.61,true
5200887394,,289.34,true
5200887395,,398.47,true
5200887396,,353.06,true
5200887397,,312.89,true
5200887398,,302.58,true
5200887399,,294.61,true
5200887400,,398.47,true
5200887401,,353.06,true
5200887402,,312.89,true
5200887403,,302.58,true
5200887404,,294.61,true
5200887405,,398.47,true
5200887406,,353.06,true
5200887407,,312.89,true
5200887408,,302.58,true
5200887409,,294.61,true
5200887410,,398.47,true
5200887411,,353.06,true
5200887412,,312.89,true
5200887413,,302.58,true
5200887414,,294.61,true
5200887415,,398.47,true
5200887416,,353.06,true
5200887417,,312.89,true
5200887418,,302.58,true
5200887419,,294.61,true
5200887420,,398.47,true
5200887421,,353.06,true
5200887422,,312.89,true
5200887423,,302.58,true
5200887424,,294.61,true
5200887425,,398.47,true
5200887426,,353.06,true
5200887427,,312.89,true
5200887428,,302.58,true
5200887429,,294.61,true
5200887430,,398.47,true
5200887431,,353.06,true
5200887432,,312.89,true
5200887433,,302.58,true
5200887434,,294.61,true
5200887435,,289.34,true
5200887436,,398.47,true
5200887437,,353.06,true
5200887438,,312.89,true
5200887439,,302.58,true
5200887440,,294.61,true
5200887441,,398.47,true
5200887442,,353.06,true
5200887443,,312.89,true
5200887444,,302.58,true
5200887445,,294.61,true
5200887446,,398.47,true
5200887447,,353.06,true
5200887448,,312.89,true
5200887449,,302.58,true
5200887450,,294.61,true
5200887451,,398.47,true
5200887452,,353.06,true
5200887453,,312.89,true
5200887454,,302.58,true
5200887455,,294.61,true
5200887456,,398.47,true
5200887457,,353.06,true
5200887458,,312.89,true
5200887459,,302.58,true
5200887460,,294.61,true
5200887461,,295.02,true
5200887462,,395.13,true
5200887463,,335.39,true
5200887464,,301.76,true
5200887465,,477.96,true
5200887466,,395.13,true
5200887467,,335.39,true
5200887468,,395.13,true
5200887469,,301.76,true
5200887470,,308.26,true
5200887471,,308.26,true
5200887472,,308.26,true
5200887473,,335.39,true
5200887474,,301.76,true
5200887475,,477.96,true
5200887476,,395.13,true
5200887477,,308.26,true
5200887478,,301.76,true
5200887479,,477.96,true
5200887480,,477.96,true
5200887481,,308.26,true
5200887482,,395.13,true
5200887483,,395.13,true
5200887484,,295.02,true
5200887485,,395.13,true
5200887486,,308.26,true
5200887487,,335.39,true
5200887488,,335.39,true
5200887489,,395.13,true
5200887490,,308.26,true
5200887491,,301.76,true
5200887492,,301.76,true
5200887493,,335.39,true
5200887494,,335.39,true
5200887495,,395.13,true
5200887496,,301.76,true
5200887497,,308.26,true
5200887498,,308.26,true
5200887499,,335.39,true
5200887500,,335.39,true
5200887501,,395.13,true
5200887502,,308.26,true
5200887503,,477.96,true
5200887504,,301.76,true
5200887505,,395.13,true
5200887506,,477.96,true
5200887507,,395.13,true
5200887508,,301.76,true
5200887509,,395.13,true
5200887510,,308.26,true
5200887511,,477.96,true
5200887512,,301.76,true
5200887513,,335.39,true
5200887514,,308.26,true
5200887515,,477.96,true
5200887516,,477.96,true
5200887517,,308.26,true
5200887518,,335.39,true
5200887519,,335.39,true
5200887520,,308.26,true
5200887521,,301.76,true
5200887522,,395.13,true
5200887523,,301.76,true
5200887524,,295.02,true
5200887525,,477.96,true
5200887526,,308.26,true
5200887527,,477.96,true
5200887528,,335.39,true
5200887529,,395.13,true
5200887530,,395.13,true
5200887531,,308.26,true
5200887532,,477.96,true
5200887533,,477.96,true
5200887534,,395.13,true
5200887535,,395.13,true
5200887536,,395.13,true
5200887537,,477.96,true
5200887538,,301.76,true
5200887539,,308.26,true
5200887540,,335.39,true
5200887541,,335.39,true
5200887542,,301.76,true
5200887543,,395.13,true
5200887544,,477.96,true
5200887545,,395.13,true
5200887546,,301.76,true
5200887547,,477.96,true
5200887548,,395.13,true
5200887549,,335.39,true
5200887550,,301.76,true
5200887551,,301.76,true
5200887552,,335.39,true
5200887553,,477.96,true
5200887554,,477.96,true
5200887555,,477.96,true
5200887556,,395.13,true
5200887557,,301.76,true
5200887558,,308.26,true
5200887559,,308.26,true
5200887560,,477.96,true
5200887561,,335.39,true
5200887562,,301.76,true
5200887563,,308.26,true
5200887564,,395.13,true
5200887565,,477.96,true
5200887566,,477.96,true
5200887567,,335.39,true
5200887568,,335.39,true
5200887569,,335.39,true
5200887570,,308.26,true
5200887571,,395.13,true
5200887572,,308.26,true
5200887573,,295.02,true
5200887574,,477.96,true
5200887575,,477.96,true
5200887576,,335.39,true
5200887577,,477.96,true
5200887578,,308.26,true
5200887579,,395.13,true
5200887580,,335.39,true
5200887581,,308.26,true
5200887582,,308.26,true
5200887583,,301.76,true
5200887584,,335.39,true
5200887585,,301.76,true
5200887586,,335.39,true
5200887587,,308.26,true
5200887588,,308.26,true
5200887589,,335.39,true
5200887590,,477.96,true
5200887591,,477.96,true
5200887592,,335.39,true
5200887593,,301.76,true
5200887594,,395.13,true
5200887595,,308.26,true
5200887596,,308.26,true
5200887597,,301.76,true
5200887598,,335.39,true
5200887599,,308.26,true
5200887600,,477.96,true
5200887601,,301.76,true
5200887602,,477.96,true
5200887603,,335.39,true
5200887604,,395.13,true
5200887605,,477.96,true
5200887606,,395.13,true
5200887607,,395.13,true
5200887608,,308.26,true
5200887609,,308.26,true
5200887610,,301.76,true
5200887611,,308.26,true
5200887612,,395.13,true
5200887613,,308.26,true
5200887614,,308.26,true
5200887615,,335.39,true
5200887616,,301.76,true
5200887617,,335.39,true
5200887618,,301.76,true
5200887619,,477.96,true
5200887620,,395.13,true
5200887621,,335.39,true
5200887622,,395.13,true
5200887623,,477.96,true
5200887624,,301.76,true
5200887625,,477.96,true
5200887626,,335.39,true
5200887627,,395.13,true
5200887628,,477.96,true
5200887629,,295.02,true
5200887630,,301.76,true
5200887631,,301.76,true
5200887632,,308.26,true
5200887633,,301.76,true
5200887634,,301.76,true
5200887635,,477.96,true
5200887636,,477.96,true
5200887637,,308.26,true
5200887638,,395.13,true
5200887639,,301.76,true
5200887640,,477.96,true
5200887641,,335.39,true
5200887642,,308.26,true
5200887643,,477.96,true
5200887644,,477.96,true
5200887645,,395.13,true
5200887646,,395.13,true
5200887647,,295.02,true
5200887648,,335.39,true
5200887649,,477.96,true
5200887650,,301.76,true
5200887651,,301.76,true
5200887652,,301.76,true
5200887653,,295.02,true
5200887654,,295.02,true
5200887655,,308.26,true
5200887656,,308.26,true
5200887657,,477.96,true
5200887658,,308.26,true
5200887659,,308.26,true
5200887660,,477.96,true
5200887661,,308.26,true
5200887662,,395.13,true
5200887663,,477.96,true
5200887664,,335.39,true
5200887665,,301.76,true
5200887666,,477.96,true
5200887667,,301.76,true
5200887668,,301.76,true
5200887669,,308.26,true
5200887670,,301.76,true
5200887671,,395.13,true
5200887672,,477.96,true
5200887673,,308.26,true
5200887674,,301.76,true
5200887675,,308.26,true
5200887676,,308.26,true
5200887677,,335.39,true
5200887678,,477.96,true
5200887679,,395.13,true
5200887680,,477.96,true
5200887681,,295.02,true
5200887682,,335.39,true
5200887683,,308.26,true
5200887684,,301.76,true
5200887685,,395.13,true
5200887686,,308.26,true
5200887687,,301.76,true
5200887688,,335.39,true
5200887689,,335.39,true
5200887690,,301.76,true
5200887691,,395.13,true
5200887692,,301.76,true
5200887693,,301.76,true
5200887694,,335.39,true
5200887695,,335.39,true
5200887696,,477.96,true
5200887697,,395.13,true
5200887698,,395.13,true
5200887699,,395.13,true
5200887700,,395.13,true
5200887701,,308.26,true
5200887702,,395.13,true
5200887703,,335.39,true
5200887704,,301.76,true
5200887705,,477.96,true
5200887706,,308.26,true
5200887707,,395.13,true
5200887708,,308.26,true
5200887709,,477.96,true
5200887710,,477.96,true
5200887711,,308.26,true
5200887712,,395.13,true
5200887713,,301.76,true
5200887714,,395.13,true
5200887715,,395.13,true
5200887716,,335.39,true
5200887717,,335.39,true
5200887718,,395.13,true
5200887719,,477.96,true
5200887720,,335.39,true
5200887721,,335.39,true
5200887722,,301.76,true
5200887723,,308.26,true
5200887724,,308.26,true
5200887725,,395.13,true
5200887726,,301.76,true
5200887727,,477.96,true
5200887728,,308.26,true
5200887729,,477.96,true
5200887730,,301.76,true
5200887731,,395.13,true
5200887732,,301.76,true
5200887733,,335.39,true
5200887734,,335.39,true
5200887735,,477.96,true
5200887736,,477.96,true
5200887737,,335.39,true
5200887738,,477.96,true
5200887739,,308.26,true
5200887740,,477.96,true
5200887741,,395.13,true
5200887742,,395.13,true
5200887743,,301.76,true
5200887744,,308.26,true
5200887745,,301.76,true
5200887746,,308.26,true
5200887747,,335.39,true
5200887748,,395.13,true
5200887749,,301.76,true
5200887750,,335.39,true
5200887751,,335.39,true
5200887752,,395.13,true
5200887753,,335.39,true
5200887754,,335.39,true
5200887755,,335.39,true
5200887756,,308.26,true
5200887757,,301.76,true
5200887758,,477.96,true
5200887759,,301.76,true
5200887760,,395.13,true
5200887761,,335.39,true
5200887762,,335.39,true
5200887763,,395.13,true
5200887764,,301.76,true
5200887765,,477.96,true
5200887766,,301.76,true
5200887767,,301.76,true
5200887768,,335.39,true
5200887769,,335.39,true
5200887770,,295.02,true
5200887771,,395.13,true
5200887772,,335.39,true
5200887773,,301.76,true
5200887774,,477.96,true
5200887775,,395.13,true
5200887776,,335.39,true
5200887777,,395.13,true
5200887778,,301.76,true
5200887779,,308.26,true
5200887780,,308.26,true
5200887781,,308.26,true
5200887782,,335.39,true
5200887783,,301.76,true
5200887784,,477.96,true
5200887785,,395.13,true
5200887786,,308.26,true
5200887787,,301.76,true
5200887788,,477.96,true
5200887789,,477.96,true
5200887790,,308.26,true
5200887791,,395.13,true
5200887792,,395.13,true
5200887793,,295.02,true
5200887794,,395.13,true
5200887795,,308.26,true
5200887796,,335.39,true
5200887797,,335.39,true
5200887798,,395.13,true
5200887799,,308.26,true
5200887800,,301.76,true
5200887801,,301.76,true
5200887802,,335.39,true
5200887803,,335.39,true
5200887804,,395.13,true
5200887805,,301.76,true
5200887806,,308.26,true
5200887807,,308.26,true
5200887808,,335.39,true
5200887809,,335.39,true
5200887810,,395.13,true
5200887811,,308.26,true
5200887812,,477.96,true
5200887813,,301.76,true
5200887814,,395.13,true
5200887815,,477.96,true
5200887816,,395.13,true
5200887817,,301.76,true
5200887818,,395.13,true
5200887819,,308.26,true
5200887820,,477.96,true
5200887821,,301.76,true
5200887822,,335.39,true
5200887823,,308.26,true
5200887824,,477.96,true
5200887825,,477.96,true
5200887826,,308.26,true
5200887827,,335.39,true
5200887828,,335.39,true
5200887829,,308.26,true
5200887830,,301.76,true
5200887831,,395.13,true
5200887832,,301.76,true
5200887833,,295.02,true
5200887834,,477.96,true
5200887835,,308.26,true
5200887836,,477.96,true
5200887837,,335.39,true
5200887838,,395.13,true
5200887839,,395.13,true
5200887840,,308.26,true
5200887841,,477.96,true
5200887842,,477.96,true
5200887843,,395.13,true
5200887844,,395.13,true
5200887845,,395.13,true
5200887846,,477.96,true
5200887847,,301.76,true
5200887848,,308.26,true
5200887849,,335.39,true
5200887850,,335.39,true
5200887851,,301.76,true
5200887852,,395.13,true
5200887853,,477.96,true
5200887854,,395.13,true
5200887855,,301.76,true
5200887856,,477.96,true
5200887857,,395.13,true
5200887858,,335.39,true
5200887859,,301.76,true
5200887860,,301.76,true
5200887861,,335.39,true
5200887862,,477.96,true
5200887863,,477.96,true
5200887864,,477.96,true
5200887865,,395.13,true
5200887866,,301.76,true
5200887867,,308.26,true
5200887868,,308.26,true
5200887869,,477.96,true
5200887870,,335.39,true
5200887871,,301.76,true
5200887872,,308.26,true
5200887873,,395.13,true
5200887874,,477.96,true
5200887875,,477.96,true
5200887876,,335.39,true
5200887877,,335.39,true
5200887878,,335.39,true
5200887879,,308.26,true
5200887880,,395.13,true
5200887881,,308.26,true
5200887882,,295.02,true
5200887883,,477.96,true
5200887884,,477.96,true
5200887885,,335.39,true
5200887886,,477.96,true
5200887887,,308.26,true
5200887888,,395.13,true
5200887889,,335.39,true
5200887890,,308.26,true
5200887891,,308.26,true
5200887892,,301.76,true
5200887893,,335.39,true
5200887894,,301.76,true
5200887895,,335.39,true
5200887896,,308.26,true
5200887897,,308.26,true
5200887898,,335.39,true
5200887899,,477.96,true
5200887900,,477.96,true
5200887901,,335.39,true
5200887902,,301.76,true
5200887903,,395.13,true
5200887904,,308.26,true
5200887905,,308.26,true
5200887906,,301.76,true
5200887907,,335.39,true
5200887908,,308.26,true
5200887909,,477.96,true
5200887910,,301.76,true
5200887911,,477.96,true
5200887912,,335.39,true
5200887913,,395.13,true
5200887914,,477.96,true
5200887915,,395.13,true
5200887916,,395.13,true
5200887917,,308.26,true
5200887918,,308.26,true
5200887919,,301.76,true
5200887920,,308.26,true
5200887921,,395.13,true
5200887922,,308.26,true
5200887923,,308.26,true
